TFA43RMX,Ortega,Cras.convallis@dolornonummy.com,Dierks Bentley,The Home Depot Center,2008-08-11,2,110.40
TFA43RMX,Ortega,Cras.convallis@dolornonummy.com,Justin Timberlake,Great American Ball Park,2008-01-09,1,39.45
TFA43RMX,Ortega,Cras.convallis@dolornonummy.com,The Magic Flute,Kennedy Center Opera House,2008-06-08,4,144.60
TFA43RMX,Ortega,Cras.convallis@dolornonummy.com,Rock 'n' Roll,Walter Kerr Theatre,2008-01-28,1,26.25
CYE94PQJ,Mcbride,sollicitudin.a.malesuada@Crasdictumultricies.edu,Julius Caesar,Richard Rodgers Theatre,2008-02-18,4,242.40
CYE94PQJ,Mcbride,sollicitudin.a.malesuada@Crasdictumultricies.edu,Vans Warped Tour,U.S. Cellular Field,2008-08-13,4,60.00
PCR90UIS,Hartman,Donec.egestas.Duis@risusDonec.org,U2,Verizon Center,2008-07-17,2,98.40
NEZ97BPU,Noel,natoque.penatibus@diam.edu,Kanye West,Izod Center,2008-05-01,2,139.80
GET69UBU,Burke,cursus@liberoatauctor.ca,Ted Nugent,American Airlines Arena,2008-08-17,4,113.40
ZLH34GNC,Burch,a.auctor@nulla.org,Brand New,PNC Park,2008-09-08,2,105.00
ZLH34GNC,Burch,a.auctor@nulla.org,Blues Brothers,Progressive Field,2008-03-07,2,47.70
AXK40PHC,Cannon,eu.nibh.vulputate@ante.ca,Passing Strange,Nederlander Theatre,2008-12-01,2,31.20
WRC77FLE,Maxwell,tempor.augue.ac@tortor.org,Wicked,Greek Theatre,2008-03-03,2,27.30
MWT85QRV,Fernandez,gravida.sit@duiquisaccumsan.ca,Demi Lovato,Yankee Stadium,2008-01-02,1,32.25
MWT85QRV,Fernandez,gravida.sit@duiquisaccumsan.ca,Sarah Brightman,Conseco Fieldhouse,2008-07-18,1,69.90
UYE17SGA,Rich,quis.accumsan@Nullam.ca,The 39 Steps,The Broadway Theatre,2008-04-07,1,19.50
CEU32IUE,Mays,Sed.nec@liberoProinmi.ca,Julius Caesar,Booth Theatre,2008-06-05,2,42.30
CEU32IUE,Mays,Sed.nec@liberoProinmi.ca,Sweet Honey in the Rock,Comerica Park,2008-09-06,1,56.25
IDC98OBF,Martinez,Mauris.nulla@lacuspede.org,Tom Jones,Chase Field,2008-12-07,1,50.85
UEI07ORZ,Fischer,sodales.elit@non.ca,Woyzeck,Majestic Theatre,2008-08-20,1,26.40
UEI07ORZ,Fischer,sodales.elit@non.ca,Thurgood,Hilton Theatre,2008-02-25,4,156.60
UEI07ORZ,Fischer,sodales.elit@non.ca,Kid Rock,McAfee Coliseum,2008-01-25,4,228.60
WCH43DDT,Wagner,Donec@mauriserateget.org,Johnny Mathis,Bradley Center,2008-04-30,2,33.30
JJQ35TWI,James,montes@nisiCumsociis.edu,Motorhead,FedExField,2008-07-24,2,80.70
RGL19WGF,Malone,Donec@egestasa.com,LeAnn Rimes,Great American Ball Park,2008-04-19,2,258.30
EJY40ZER,Hart,sapien.Cras.dolor@tristiqueneque.com,Casting Crowns,M&T Bank Stadium,2008-08-03,4,28.20
EJY40ZER,Hart,sapien.Cras.dolor@tristiqueneque.com,A Bronx Tale,New Amsterdam Theatre,2008-05-01,2,23.70
YEA20DOU,Griffin,ut.lacus.Nulla@lectus.org,The Magic Flute,War Memorial Opera House,2008-08-20,4,16.20
QUO06UAB,Koch,tellus.Nunc.lectus@massa.org,Air Supply,CommunityAmerica Ballpark,2008-04-23,4,107.40
YLU11FSZ,Hunt,ut.pellentesque.eget@Vivamus.ca,Kenny Rogers,TD Banknorth Garden,2008-05-01,1,20.25
YLU11FSZ,Hunt,ut.pellentesque.eget@Vivamus.ca,Chaka Khan,Wachovia Center,2008-01-02,1,10.65
TXJ99YKZ,Conley,ornare.elit.elit@euneque.org,Chris Botti,Rogers Centre,2008-11-04,4,229.20
AFX41VCA,Nicholson,consectetuer.adipiscing@auguemalesuadamalesuada.org,Greg Kihn Band,Staples Center,2008-04-22,4,198.00
KPO39WOV,Lewis,Sed.congue.elit@disparturient.com,Kansas,Louisiana Superdome,2008-04-14,2,119.10
KPO39WOV,Lewis,Sed.congue.elit@disparturient.com,The Farnsworth Invention,American Airlines Theatre,2008-01-13,2,98.70
KPO39WOV,Lewis,Sed.congue.elit@disparturient.com,Fergie,Rexall Place,2008-11-15,2,93.30
KLK53NXO,Austin,sit.amet@consectetueradipiscingelit.org,K.D. Lang,BMO Field,2008-10-22,2,98.40
KLK53NXO,Austin,sit.amet@consectetueradipiscingelit.org,Shrek the Musical,Cort Theatre,2008-02-27,2,136.20
UGY41DET,Atkins,sit.amet@ametluctus.edu,Iphigenia,Nederlander Theatre,2008-01-04,2,132.90
BVW16ENF,Walter,id.enim.Curabitur@nequeetnunc.ca,Queensryche,Edward Jones Dome,2008-04-03,2,18.00
IPX19BRT,Jordan,lectus.Nullam@Naminterdumenim.org,Nofx,Bell Centre,2008-06-17,4,39.60
SRC76WMD,Frye,nibh.Aliquam.ornare@ipsum.com,Black Eyed Peas,Louisiana Superdome,2008-09-21,1,26.55
SRC76WMD,Frye,nibh.Aliquam.ornare@ipsum.com,Thurgood,Circle in the Square Theatre,2008-09-16,1,33.60
SRC76WMD,Frye,nibh.Aliquam.ornare@ipsum.com,Sara Bareilles,Conseco Fieldhouse,2008-11-03,1,3.60
SRC76WMD,Frye,nibh.Aliquam.ornare@ipsum.com,Fab Faux,Ralph Wilson Stadium,2008-07-26,2,113.10
PNU50UAP,Mcdowell,semper.rutrum@viverraMaecenas.ca,Blue Man Group,Mirage Hotel,2008-12-12,1,12.90
PNU50UAP,Mcdowell,semper.rutrum@viverraMaecenas.ca,Phil Vassar,Shea Stadium,2008-07-04,1,6.00
VLN37RDY,Rosales,Suspendisse.non.leo@mauris.com,Wyclef Jean,Great American Ball Park,2008-08-08,4,166.20
VLN37RDY,Rosales,Suspendisse.non.leo@mauris.com,Rhinoceros,Royce Hall,2008-03-12,2,64.50
VLN37RDY,Rosales,Suspendisse.non.leo@mauris.com,Seether,Scottrade Center,2008-06-25,4,22.20
ULI91EQA,Mcdaniel,convallis@mus.org,Dolly Parton,Soldier Field,2008-12-05,1,26.10
ULI91EQA,Mcdaniel,convallis@mus.org,The Homecoming,Curran Theatre,2008-10-19,3,32.85
ULI91EQA,Mcdaniel,convallis@mus.org,Suzanne Vega,University of Phoenix Stadium,2008-01-31,2,36.00
ULI91EQA,Mcdaniel,convallis@mus.org,Robert Cray Band,Rangers BallPark in Arlington,2008-04-10,2,81.90
YGO57DJU,Higgins,massa.Mauris@ligula.edu,Joe Cocker,Qualcomm Stadium,2008-06-16,4,39.00
YGO57DJU,Higgins,massa.Mauris@ligula.edu,Dave Stewart,Quicken Loans Arena,2008-12-02,1,14.70
YQP37SSF,Collier,velit@Nuncmauris.com,Bryan Adams,Rangers BallPark in Arlington,2008-10-13,2,117.30
GXI66UVM,Matthews,aliquet.vel@egestas.ca,Boz Scaggs,New Orleans Arena,2008-05-01,2,30.90
GXI66UVM,Matthews,aliquet.vel@egestas.ca,Rosencrantz and Guildenstern Are Dead,Minskoff Theatre,2008-02-26,2,52.50
ZCD21DFV,Mcmillan,Donec.at@Integer.edu,Soulfest,Soldier Field,2008-09-13,3,9.45
KUR25KKE,Fischer,vitae@quis.ca,Romeo and Juliet,Al Hirschfeld Theatre,2008-06-02,4,140.40
KUR25KKE,Fischer,vitae@quis.ca,Wicked,Biltmore Theatre,2008-03-15,1,16.50
KUR25KKE,Fischer,vitae@quis.ca,Macbeth,Longacre Theatre,2008-04-27,4,87.00
KUR25KKE,Fischer,vitae@quis.ca,Foreigner,Robertson Stadium,2008-01-04,1,11.70
KUR25KKE,Fischer,vitae@quis.ca,Hamlet,Charles Playhouse,2008-09-11,2,144.00
KUR25KKE,Fischer,vitae@quis.ca,Mystere Cirque du Soleil,Wynn Hotel,2008-04-05,2,11.10
PSR02ZGT,Hyde,tempus.scelerisque@ipsumcursusvestibulum.ca,Macbeth,John Golden Theatre,2008-07-18,2,29.40
QVR22ZHS,Ortega,elit.dictum@tortorInteger.edu,Phantom of the Opera,Tropicana Hotel,2008-10-12,2,51.60
INX57ADS,Mercado,malesuada.vel@blandit.org,Herbie Hancock,Philips Arena,2008-05-01,4,78.00
INX57ADS,Mercado,malesuada.vel@blandit.org,The Fly,Los Angeles Opera,2008-10-28,4,54.00
GXD94KPB,Massey,fermentum.arcu.Vestibulum@Sed.edu,The King and I,Biltmore Theatre,2008-03-29,4,189.60
ISP48TXC,Rodriguez,lacus.varius.et@scelerisqueneque.edu,Les Miserables,Cort Theatre,2008-09-05,1,120.15
PJW65UQM,Hines,mi@a.ca,Calibash,Tropicana Field,2008-01-26,4,142.80
PJW65UQM,Hines,mi@a.ca,Rock 'n' Roll,Imperial Theatre,2008-11-24,4,102.60
DDK63KQT,Ford,ante.ipsum.primis@intempuseu.edu,Oedipus the King,Majestic Theatre,2008-09-01,1,59.55
DDK63KQT,Ford,ante.ipsum.primis@intempuseu.edu,Chris Botti,HSBC Arena,2008-05-01,1,44.55
GBC42EWI,English,velit.Cras@insodaleselit.org,Lucia di Lammermoor,Grand 1894 Opera House,2008-03-03,2,57.30
AFK93ZLD,Buck,Vivamus@sodales.edu,Electra,St. James Theatre,2008-10-15,2,124.20
FYW06VHT,Kane,pharetra.sed@adipiscing.com,Mystere Cirque du Soleil,Caesars Palace,2008-05-01,1,35.55
GCX99HYL,Green,mi@enimNuncut.com,Little River Band,Citizens Bank Park,2008-12-26,1,12.15
CXT42FBW,Kane,Cras.eget@eleifendnunc.edu,Zappa Plays Zappa,Amway Arena,2008-03-22,2,10.80
CIN08BVO,Soto,Morbi.non@nonummy.com,Dwight Yoakam,Mountain Winery,2008-03-12,4,136.20
CIN08BVO,Soto,Morbi.non@nonummy.com,Rusted Root,Pepsi Center,2008-06-15,1,9.15
BJF09KQX,Keith,arcu.Vivamus@ac.org,A Streetcar Named Desire,Brooks Atkinson Theatre,2008-11-11,4,271.20
XDT71RCP,Shannon,ligula.Donec@egestasSed.edu,The Seafarer,Majestic Theatre,2008-09-13,2,736.20
XDT71RCP,Shannon,ligula.Donec@egestasSed.edu,Vince Gill,Rogers Centre,2008-10-20,2,379.20
XDT71RCP,Shannon,ligula.Donec@egestasSed.edu,Dolly Parton,Oriole Park at Camden Yards,2008-05-01,1,25.50
DGO21YTR,Paul,nibh@SedmolestieSed.com,Don Giovanni,Los Angeles Opera,2008-10-19,2,48.00
DGO21YTR,Paul,nibh@SedmolestieSed.com,Waiting for Godot,Paramount Theatre,2008-10-25,2,252.90
YTF90WCG,Alvarado,Quisque.varius@sapienCras.edu,The Glass Menagerie,San Jose Repertory Theatre,2008-09-21,2,76.50
XOI33UVF,Faulkner,nec@iaculis.edu,Monsters of Rock,Nationwide Arena,2008-06-20,1,6.15
XOI33UVF,Faulkner,nec@iaculis.edu,Iron and Wine,E.J. Nutter Center,2008-12-04,2,116.10
KUR50QDR,Lowery,Aliquam@dolor.edu,Macbeth,Cort Theatre,2008-04-16,2,7.20
WSJ96ZDV,Wood,aliquet@odioNaminterdum.com,LeAnn Rimes,Oriole Park at Camden Yards,2008-07-26,2,34.50
KJY84SUQ,Crosby,quis.urna.Nunc@liberoestcongue.edu,Oedipus the King,Vivian Beaumont Theatre,2008-11-30,2,42.60
KJY84SUQ,Crosby,quis.urna.Nunc@liberoestcongue.edu,La Sonnambula,Grand 1894 Opera House,2008-07-11,2,45.90
KJY84SUQ,Crosby,quis.urna.Nunc@liberoestcongue.edu,The Country Girl,Shubert Theatre,2008-08-11,4,43.20
BLC76JQG,Mcclain,eget.lacus@vel.com,LeAnn Rimes,Rogers Centre,2008-09-14,2,125.40
NZE66TNI,Madden,hendrerit.id.ante@aliquetlobortis.com,Creedence Clearwater Revisited,Minute Maid Park,2008-01-23,2,47.10
IJY88WSQ,Blackwell,cursus@lacusUt.org,Aimee Mann,Ford Field,2008-12-22,2,81.90
ROK93SEF,Buck,non@turpis.org,Oliver!,Vivian Beaumont Theatre,2008-11-18,1,48.30
IFT99KQV,Neal,magna@vulputate.org,Journey,Soldier Field,2008-02-16,1,69.90
SXA99TZL,Branch,arcu.Aliquam@magnaCras.ca,Little Big Town,INVESCO Field,2008-03-23,1,41.10
LBI94YQX,Gomez,dictum.placerat@pedeblanditcongue.edu,Kansas,Saratoga Springs Performing Arts Center,2008-02-12,1,64.35
LBI94YQX,Gomez,dictum.placerat@pedeblanditcongue.edu,Kenny Wayne Shepherd,Madison Square Garden,2008-08-09,1,21.30
HMD60GBJ,Cross,Quisque.imperdiet@nuncnullavulputate.ca,Gypsy,Belasco Theatre,2008-04-16,2,141.30
HMD60GBJ,Cross,Quisque.imperdiet@nuncnullavulputate.ca,The Bacchae,Palace Theatre,2008-01-31,1,36.90
CPT83LMB,Hampton,mattis@mi.edu,Johnny Mathis,Superpages.com Center,2008-07-30,3,17.55
NUZ03PYV,Calhoun,Nullam@sitamet.org,Kool and The Gang,Busch Stadium,2008-02-01,4,69.00
NUZ03PYV,Calhoun,Nullam@sitamet.org,The Homecoming,Imperial Theatre,2008-10-22,2,146.70
BTH25NMG,Burke,Aliquam@aliquameuaccumsan.edu,Dolly Parton,Soldier Field,2008-12-05,4,201.00
BTH25NMG,Burke,Aliquam@aliquameuaccumsan.edu,Kenny Wayne Shepherd,Saratoga Springs Performing Arts Center,2008-07-10,4,19.20
TTA20PZX,Santos,tellus@iaculisquispede.com,Doobie Brothers,Villa Montalvo,2008-09-12,1,45.45
RIX41WKD,Roach,iaculis.enim@sodalesat.edu,La Damnation de Faust,Kennedy Center Opera House,2008-08-27,1,63.45
RIX41WKD,Roach,iaculis.enim@sodalesat.edu,Projekt Revolution,Staples Center,2008-06-06,2,64.20
IVN17SMW,Lott,Sed@feugiatnec.ca,Memphis - The Birth of Rock n Roll,Helen Hayes Theatre,2008-05-01,1,292.05
SQL83KWN,Ochoa,tempus@Duis.ca,Phantom of the Opera,Sahara Hotel,2008-01-22,1,24.90
BFU33RIF,Kline,tincidunt.nunc.ac@et.ca,A Streetcar Named Desire,The Guthrie Theater,2008-11-05,4,867.00
BFU33RIF,Kline,tincidunt.nunc.ac@et.ca,Lyle Lovett,Prudential Center,2008-09-07,2,91.50
ZAO35LHO,Carver,et.eros.Proin@adui.ca,Folies Bergere,Paris Hotel,2008-09-12,2,97.50
PES90HSK,Hatfield,erat@Nullatincidunt.com,The Country Girl,Al Hirschfeld Theatre,2008-03-06,2,40.20
XAG22TRZ,Osborn,Nam.porttitor@mifelisadipiscing.org,Brian Jonestown Massacre,Pizza Hut Park,2008-05-01,4,156.00
EKG79SLY,Browning,consequat.lectus@Proinvel.org,Poison,Lucas Oil Stadium,2008-03-05,1,16.20
TDO33IJS,Austin,a.nunc.In@orciquis.org,Kid Rock,Nassau Veterans Memorial Coliseum,2008-05-01,3,85.95
TDO33IJS,Austin,a.nunc.In@orciquis.org,Glengarry Glen Ross,Walter Kerr Theatre,2008-01-27,2,53.40
BQQ32DIM,Osborne,convallis.dolor@sed.org,Il Trovatore,San Francisco Opera,2008-04-08,2,15.60
BQQ32DIM,Osborne,convallis.dolor@sed.org,Oliver Dragojevic,Miller Park,2008-05-01,2,37.50
CFN19GZT,Kelley,pharetra.Quisque.ac@congueturpis.org,The Phantom of the Opera,Geffen Playhouse,2008-05-01,2,10.80
LBM25SAM,Morgan,felis.purus.ac@at.edu,Jessica Simpson,Qualcomm Stadium,2008-11-22,2,69.60
LBM25SAM,Morgan,felis.purus.ac@at.edu,George Thorogood,Pizza Hut Park,2008-02-17,2,137.70
ROR30QXL,Dudley,elit.dictum@dui.org,Thais,Grand 1894 Opera House,2008-11-11,4,64.80
GIZ11ZER,Klein,dapibus.id.blandit@interdumCurabitur.ca,Return To Forever,Dodger Stadium,2008-03-12,2,62.70
GIZ11ZER,Klein,dapibus.id.blandit@interdumCurabitur.ca,Spamalot,Luxor Hotel,2008-07-13,2,49.80
ZXT61VDE,Pugh,leo.Cras@tinciduntvehicularisus.com,Mariah Carey,Cleveland Browns Stadium,2008-01-07,2,711.00
EKA33ZFP,Morse,ut@Aeneanegetmetus.com,Keith Sweat,Wrigley Field,2008-04-19,2,107.70
AQS63STS,Monroe,morbi.tristique@Integerin.ca,Kenny Loggins,Superpages.com Center,2008-08-17,2,148.80
LUN65EYP,Boone,sit.amet@imperdieteratnonummy.ca,Clint Black,Jobing.com Arena,2008-05-01,4,267.00
LUN65EYP,Boone,sit.amet@imperdieteratnonummy.ca,Air Supply,Nationwide Arena,2008-02-16,4,123.00
LOE76HRW,Soto,eleifend.vitae.erat@dolor.com,B.B. King,Edward Jones Dome,2008-10-16,2,28.80
LOE76HRW,Soto,eleifend.vitae.erat@dolor.com,Killing Joke,Shea Stadium,2008-10-09,2,147.90
LOE76HRW,Soto,eleifend.vitae.erat@dolor.com,Orfeo ed Euridice,Kennedy Center Opera House,2008-11-13,2,133.50
GUU22IET,Davis,sociis.natoque.penatibus@seddolor.edu,Kenny Wayne Shepherd,Wrigley Field,2008-01-06,1,195.30
GUU22IET,Davis,sociis.natoque.penatibus@seddolor.edu,Dirty Dancing,Studio 54,2008-12-21,1,260.10
GUU22IET,Davis,sociis.natoque.penatibus@seddolor.edu,Kenny G,Mellon Arena,2008-05-01,2,562.80
HHR52BGJ,Martinez,Duis@vestibulumnequesed.org,Eric Clapton,EnergySolutions Arena,2008-07-12,1,15.00
NMT16KUK,Riley,mollis@tincidunt.org,Dave Koz,PETCO Park,2008-03-18,1,71.85
NMT16KUK,Riley,mollis@tincidunt.org,Iron and Wine,Villa Montalvo,2008-08-25,1,18.00
AIB84NYD,Velasquez,et.netus@liberolacusvarius.org,Endgame,Walter Kerr Theatre,2008-11-05,1,70.50
KWA22NEM,Rivers,orci.quis.lectus@neccursusa.com,The Homecoming,Longacre Theatre,2008-08-01,2,110.70
KWA22NEM,Rivers,orci.quis.lectus@neccursusa.com,Rod Stewart,Heinz Field,2008-03-22,2,49.80
NMO12NGT,Petty,In@vehiculaetrutrum.ca,Chromeo,General Motors Place,2008-09-15,1,15.15
BZD75LAM,Pratt,euismod.enim.Etiam@facilisismagnatellus.com,Emmylou Harris,Pizza Hut Park,2008-04-16,2,118.20
BZD75LAM,Pratt,euismod.enim.Etiam@facilisismagnatellus.com,The Homecoming,Longacre Theatre,2008-08-01,4,221.40
SPJ70XKD,Stanley,et.nunc@Vivamusmolestiedapibus.com,Bo Bice,US Airways Center,2008-01-13,4,18.00
OPB50NZF,Jordan,risus@etnetuset.org,Jersey Boys,Cort Theatre,2008-12-17,2,136.20
YLD38GUR,Herrera,sit.amet.consectetuer@Fuscefeugiat.ca,Widespread Panic,Superpages.com Center,2008-03-06,1,34.20
YLD38GUR,Herrera,sit.amet.consectetuer@Fuscefeugiat.ca,The Little Mermaid,Lunt-Fontanne Theatre,2008-11-19,2,56.70
PGC68DUW,Mccray,Suspendisse.commodo@quis.com,Rod Stewart,RBC Center,2008-11-14,2,9.90
ZCA73RSG,Cobb,Nullam.scelerisque.neque@acrisusMorbi.org,Los Temerarios,Hersheypark Stadium,2008-10-26,1,67.65
ZCA73RSG,Cobb,Nullam.scelerisque.neque@acrisusMorbi.org,Chris Isaak,Lucas Oil Stadium,2008-08-09,1,3.30
ZCA73RSG,Cobb,Nullam.scelerisque.neque@acrisusMorbi.org,Projekt Revolution,Soldier Field,2008-10-21,1,22.50
JVA61SXM,Wilkinson,vulputate.eu@eu.ca,Neil Diamond,Mountain Winery,2008-08-21,2,59.40
JVA61SXM,Wilkinson,vulputate.eu@eu.ca,Jethro Tull,Yankee Stadium,2008-09-08,2,27.30
KUB59NWL,Morgan,ante@dictumauguemalesuada.ca,Weird Al Yankovic,Louisiana Superdome,2008-07-25,1,373.50
KUB59NWL,Morgan,ante@dictumauguemalesuada.ca,Electra,August Wilson Theatre,2008-02-01,2,98.70
KUB59NWL,Morgan,ante@dictumauguemalesuada.ca,Romeo and Juliet,Royce Hall,2008-10-29,2,12.60
KRY83EHG,Wall,Maecenas@duilectus.org,Passing Strange,Nederlander Theatre,2008-12-01,2,12.90
BRA09BYN,Nolan,ac.arcu.Nunc@arcuSed.edu,Gnarls Barkley,Hubert H. Humphrey Metrodome,2008-12-14,5,313.50
EWN72GAT,Weiss,lobortis.quam.a@scelerisque.ca,Boz Scaggs,New Orleans Arena,2008-05-01,2,33.00
EWN72GAT,Weiss,lobortis.quam.a@scelerisque.ca,The Phantom of the Opera,August Wilson Theatre,2008-05-01,2,48.30
EWN72GAT,Weiss,lobortis.quam.a@scelerisque.ca,A Midsummer Night's Dream,George Gershwin Theatre,2008-11-05,2,88.50
QEV68OHB,Booker,malesuada@mieleifendegestas.edu,A Midsummer Night's Dream,Shubert Theatre,2008-07-16,2,46.20
QEV68OHB,Booker,malesuada@mieleifendegestas.edu,Avenue Q,The Broadway Theatre,2008-08-07,1,55.35
QEV68OHB,Booker,malesuada@mieleifendegestas.edu,The Police,Dodger Stadium,2008-11-26,2,81.60
QEV68OHB,Booker,malesuada@mieleifendegestas.edu,Electra,Ethel Barrymore Theatre,2008-11-11,1,42.45
LCP09CZL,Jensen,convallis.dolor@nuncsitamet.edu,Led Zeppelin,Rose Garden,2008-05-01,1,192.45
LCP09CZL,Jensen,convallis.dolor@nuncsitamet.edu,Sheryl Crow,Amway Arena,2008-07-23,4,147.00
DLA33RPS,Reid,parturient@sedleoCras.ca,Cafe Tacuba,Dick's Sporting Goods Park,2008-12-18,1,48.15
JIB72ZBE,Le,Nullam@turpis.com,Missy Higgins,Pizza Hut Park,2008-10-02,2,89.70
FCU04MEO,Kinney,sit.amet.faucibus@nasceturridiculusmus.com,Hedda Gabler,Geffen Playhouse,2008-05-01,4,193.80
FCU04MEO,Kinney,sit.amet.faucibus@nasceturridiculusmus.com,Oliver!,Vivian Beaumont Theatre,2008-03-06,4,106.80
FCU04MEO,Kinney,sit.amet.faucibus@nasceturridiculusmus.com,King Lear,Circle in the Square Theatre,2008-04-09,1,18.00
KGK41OFR,Baxter,mus@Curabiturvel.edu,Poison,Nationwide Arena,2008-06-15,1,63.45
KGK41OFR,Baxter,mus@Curabiturvel.edu,Scorpions,Shea Stadium,2008-08-26,1,26.70
SGS19OAK,Sutton,mi@Suspendisse.org,Kanye West,Jobing.com Arena,2008-02-02,4,85.80
GFP89MXC,Sweeney,Nunc.laoreet@pedenec.ca,Arlo Guthrie,Hubert H. Humphrey Metrodome,2008-03-02,1,44.25
NXS31XUZ,Kerr,diam@dictumeueleifend.edu,Paul McCartney,FedExField,2008-09-02,1,60.45
ZKB40YYH,Carlson,sem@semper.ca,U2,Scottrade Center,2008-07-26,1,41.85
ZKB40YYH,Carlson,sem@semper.ca,The Black Keys,Miller Park,2008-11-17,1,30.60
REF53FHK,Dunlap,adipiscing.elit.Curabitur@sapiengravidanon.org,Dierks Bentley,Ford Center,2008-12-10,2,12.30
QHY11ASD,Pace,eu@mi.ca,Spring Awakening,Music Box Theatre,2008-12-22,2,86.40
CJB62HAW,Harper,orci.luctus.et@ametrisusDonec.ca,Brad Paisley,McAfee Coliseum,2008-02-17,1,30.30
BVF19KTA,Jensen,vulputate@Quisque.com,Macbeth,Lyceum Theatre,2008-08-08,4,265.80
LBN95OJV,Lewis,nec.ligula@pharetra.edu,Crue Fest,Chase Field,2008-10-02,1,11.70
LBN95OJV,Lewis,nec.ligula@pharetra.edu,Doctor Atomic,Lyric Opera House,2008-11-28,1,34.50
LBN95OJV,Lewis,nec.ligula@pharetra.edu,The Black Keys,Paul Brown Stadium,2008-04-22,1,32.10
YSX72ICI,Holmes,lobortis.ultrices.Vivamus@variusorci.org,Killers,Rice-Eccles Stadium,2008-08-23,2,14.70
TTL04XIW,Hoffman,Suspendisse.ac@montesnasceturridiculus.org,Hall and Oates,Lambeau Field,2008-11-03,4,40.20
AKF59HPC,Bridges,ligula.consectetuer.rhoncus@ipsum.org,Die Walkure,San Francisco Opera,2008-07-31,2,57.60
QDE44KOX,Underwood,auctor.nunc.nulla@aliquamiaculislacus.ca,Lyle Lovett,Heinz Field,2008-07-01,1,28.20
QDE44KOX,Underwood,auctor.nunc.nulla@aliquamiaculislacus.ca,Spamalot,Paris MGM Grand,2008-05-01,4,253.80
TIB64VIA,Roman,adipiscing@sodales.edu,Guitars and Saxes,Scottrade Center,2008-10-11,1,30.15
RNV03NXA,Roach,tellus.Nunc@Phasellusfermentum.com,Spring Awakening,Marquis Theatre,2008-06-11,1,100.35
RNV03NXA,Roach,tellus.Nunc@Phasellusfermentum.com,Gotterdammerung,Ellie Caulkins Opera House,2008-03-15,1,92.10
KNS40HDR,Burch,pede.et.risus@sedliberoProin.ca,Marco Antonio Solis,American Airlines Center,2008-07-06,2,124.20
KNS40HDR,Burch,pede.et.risus@sedliberoProin.ca,Temptations,The Palace of Auburn Hills,2008-08-30,1,50.70
KNS40HDR,Burch,pede.et.risus@sedliberoProin.ca,Waiting for Godot,Helen Hayes Theatre,2008-05-01,1,49.35
KNS40HDR,Burch,pede.et.risus@sedliberoProin.ca,War,Robertson Stadium,2008-04-01,2,28.80
KNS40HDR,Burch,pede.et.risus@sedliberoProin.ca,Carrie Underwood,McAfee Coliseum,2008-08-28,1,46.50
ORV01XNP,Harris,malesuada.vel.convallis@sedturpis.edu,Spamalot,Tropicana Hotel,2008-05-01,2,135.90
VLN17CCS,Benson,ullamcorper.velit@placeratorcilacus.com,Hootie and the Blowfish,RFK Stadium,2008-03-11,2,63.00
ZBP92UML,Buck,nec@convallisconvallisdolor.ca,Jerry Jeff Walker,Bank of America Stadium,2008-11-05,4,140.40
ZBP92UML,Buck,nec@convallisconvallisdolor.ca,The Lion King,American Airlines Theatre,2008-04-23,1,31.80
JPZ16YUH,Vinson,tincidunt@aliquam.org,Paul Weller,Buck Shaw Stadium,2008-02-28,1,29.40
GDJ68WKP,Robbins,Praesent.luctus@ligulaeu.org,Juan Luis Guerra,Ford Center,2008-04-22,1,14.55
UDA21WQV,Levy,Phasellus.vitae.mauris@blanditNamnulla.org,Chris Isaak,Lucas Oil Stadium,2008-08-09,4,38.40
IJY88WSQ,Blackwell,cursus@lacusUt.org,LeAnn Rimes,Paul Brown Stadium,2008-12-10,2,24.60
YOC06IFV,Luna,urna@ametmassaQuisque.edu,Scorpions,Angel Stadium of Anaheim,2008-02-03,2,126.30
PZD38NMJ,White,eget.metus@non.org,Missy Higgins,PNC Park,2008-04-02,1,33.00
KIB30UQA,Charles,velit.justo@Crasvehiculaaliquet.ca,Hannah Montana,New York Giants Stadium,2008-01-01,4,149.40
AEV42CAO,Howard,consequat.purus.Maecenas@leo.edu,Iggy and the Stooges,Busch Stadium,2008-12-17,4,159.00
ZFQ13GLG,Gould,Duis.gravida@eleifendnec.org,Sevendust,New Orleans Arena,2008-06-18,1,49.50
IKH45MHY,Ferguson,faucibus.leo.in@rhoncusProinnisl.ca,Bette Midler,Lucas Oil Stadium,2008-01-24,2,48.30
KOP01ILN,Drake,magna.Lorem@cursusdiamat.edu,Smashing Pumpkins,Dolphin Stadium,2008-01-08,2,34.80
SUP07HGA,Estes,purus.Duis@neccursusa.edu,Jersey Boys,Music Box Theatre,2008-02-26,2,76.80
YRS47NIZ,Stewart,lectus@convallis.edu,Siegfried,Ellie Caulkins Opera House,2008-05-01,2,95.40
YRS47NIZ,Stewart,lectus@convallis.edu,Endgame,Brooks Atkinson Theatre,2008-11-10,1,17.10
NPU87TBC,Norton,lacus@ante.org,The 39 Steps,Geffen Playhouse,2008-09-27,4,42.00
WWA10SKJ,Norton,Vivamus@ultriciesornare.com,Old 97s,Miller Park,2008-06-11,1,4.95
BPB81PMW,Fleming,eros@egestasSedpharetra.ca,The Glass Menagerie,Walter Kerr Theatre,2008-05-01,1,64.65
